probeset_id	gene_symbol	Monocytes	B-cells	T-cells	pDCs	NK	mDCs	Highly Expressed in PBMC type
211650_x_at	IGHD	4.205593535	10.34002428	3.877026864	5.431977056	4.144970649	5.618271982	B-cells-
211652_s_at	LBP	5.139259513	7.285411435	5.884270021	4.725477468	5.875749528	4.412907755	B-cells-
211655_at	C3	3.851299002	7.409242096	4.553122366	5.512501694	5.216132333	6.068134515	B-cells-
211798_x_at	abParts	7.134127393	11.29323847	6.474801863	7.910156527	7.836971379	7.551134176	B-cells-
211801_x_at	MFN1	8.312558764	9.085680054	7.747683626	7.897813505	7.764638233	7.150704595	B-cells-
211813_x_at	DCN	4.887825126	6.770889081	4.828296037	4.179966255	5.092512827	3.883651461	B-cells-
211835_at	abParts	3.461892944	5.202316594	3.253601002	4.10486285	4.041928705	3.231264655	B-cells-
211868_x_at	abParts	6.542542057	10.09873993	6.003294037	6.240861379	6.564555264	5.398704668	B-cells-
211880_x_at	PCDHGA1	5.691066506	6.843254654	5.690174195	5.54374739	5.703154836	5.541478924	B-cells-
211881_x_at	abParts	7.237795629	10.94219846	7.17557082	7.649879323	7.691139561	7.650817163	B-cells-
211894_x_at	SEZ6L	5.917852344	6.997097332	5.959437256	3.933135431	6.324654088	5.926981128	B-cells-
211908_x_at	IGH@	5.182337871	9.269589923	4.122772542	3.401282183	4.96496774	4.168514634	B-cells-
212092_at	PEG10	5.536817636	7.403554292	5.578940689	5.961509365	5.625611209	6.108983453	B-cells-
212218_s_at	FBXO9	7.684499373	9.509369161	8.692792456	7.111829055	8.169652643	6.626351591	B-cells-
212364_at	MYO1B	4.248887607	7.267206969	5.086007822	5.509960296	5.903963583	3.416847816	B-cells-
212365_at	MYO1B	7.324307817	8.422458553	7.131926004	5.490459499	7.157851655	4.6410955	B-cells-
212379_at	GART	7.401888307	8.671067354	7.701199232	5.704538667	7.120847065	6.09998873	B-cells-
212495_at	KDM4B	8.681422183	9.941921698	8.25925334	7.312313362	8.683423082	5.190678612	B-cells-
212496_s_at	KDM4B	9.675785722	11.50832591	10.47220577	10.4657163	10.77426979	9.608116367	B-cells-
212525_s_at	H2AFX	6.320258463	7.793495946	7.123295805	4.608654162	6.654419041	4.624453125	B-cells-
212545_s_at	ZHX3	4.514710501	5.599337041	4.515803303	3.98091707	5.186634538	3.714674277	B-cells-
212568_s_at	DLAT	8.056423146	9.414218869	8.820139662	7.694325406	8.302158473	7.221491638	B-cells-
212632_at	STX7	9.85425056	10.86819229	8.6698984	9.57888262	9.46002819	9.14325796	B-cells-
212715_s_at	MICAL3	3.357719067	9.545835707	6.89783623	5.713127868	6.964546185	5.425413741	B-cells-
212911_at	DNAJC16	6.903259249	8.142783591	7.936050789	7.051422176	6.930115419	6.876082368	B-cells-
212970_at	APBB2	7.457427996	8.558755531	6.676028661	5.122146578	6.588373239	5.182668756	B-cells-
212985_at	APBB2	6.392178902	7.662234677	4.814789986	3.901401	5.708335178	4.513864265	B-cells-
213075_at	OLFML2A	4.941506476	6.283666407	5.008661919	3.926931552	5.682322716	5.266696645	B-cells-
213308_at	SHANK2	4.221457715	5.954855806	4.312753442	4.209409635	5.180277056	3.662282125	B-cells-
213407_at	PHLPP2	8.888976806	9.984639717	9.513157781	8.66427918	8.275537991	7.409949849	B-cells-
213419_at	APBB2	5.139378992	5.840003572	3.236368334	3.312251665	4.102259195	3.594526707	B-cells-
213436_at	PCDHA4	5.050523367	8.851380722	4.787259933	4.09550408	5.906729678	4.201198505	B-cells-
213502_x_at	LOC91316	7.660085805	12.25564875	10.41891055	9.903363692	11.12242655	8.869400744	B-cells-
213600_at	SIPA1L3	5.157652298	9.290372967	7.171951515	6.974696	7.121334066	8.037329305	B-cells-
213664_at	SLC1A1	5.318303911	7.574931102	6.255147272	4.9110576	5.089912235	4.227311802	B-cells-
213674_x_at	IGHD	4.0417332	11.94951362	4.852732391	5.49305819	6.679004534	4.470702343	B-cells-
213679_at	TTC30A	4.239399436	6.006906527	4.852867355	5.667106089	4.896320019	4.966083142	B-cells-
213680_at	KRT6B	5.923093113	7.038308549	6.212956685	3.510991461	5.868597677	3.642811407	B-cells-
213874_at	SERPINA4	6.40534083	7.149390241	5.861334298	4.813072333	4.778131168	4.986626246	B-cells-
213927_at	DQ594515	5.525080563	8.569512604	7.948265819	6.854246477	7.017718996	5.570505024	B-cells-
213992_at	COL4A6	5.574457564	6.619411871	5.497524223	5.416841277	5.858480971	5.380810319	B-cells-
214053_at	ERBB4	5.013669499	6.514325507	5.468795003	5.008711764	5.494560256	4.560736006	B-cells-
214084_x_at	NCF1	10.8628403	11.10828848	7.633577928	10.0409103	8.48199004	7.821288413	B-cells-
214238_at	NA	5.204942565	7.934626022	6.601392733	5.57145268	6.745516469	3.792080165	B-cells-
214357_at	C1orf105	5.923225448	7.141362245	6.096927768	4.156844416	6.117193902	3.286303983	B-cells-
214710_s_at	CCNB1	6.704932126	9.100955889	8.032622615	6.37439517	8.731938261	5.135514322	B-cells-
214762_at	ATP6V1G2	5.945179275	7.356595079	6.759934677	4.235380645	6.352500804	3.67941452	B-cells-
214768_x_at	abParts	7.443348336	11.87541473	6.582199903	6.247178045	8.304464874	6.580920043	B-cells-
214769_at	CLCN4	4.563346569	7.398402996	2.792909235	3.137058874	4.351480435	4.002018815	B-cells-
214772_at	C11orf41	5.438268254	6.759853921	5.710310036	5.209374612	6.063149918	4.734472083	B-cells-
214777_at	abParts	4.729026267	11.77705364	4.220095405	6.367607729	5.742032048	5.550953543	B-cells-
214836_x_at	NA	8.665437665	13.31348962	7.649377255	10.56007149	10.05337768	6.038847768	B-cells-
214933_at	CACNA1A	7.46787263	9.049346528	7.405575244	7.566432051	8.310185134	6.632123294	B-cells-
214944_at	PHLPP2	5.795049695	7.368600956	6.17071372	5.394253286	6.533644233	3.681764399	B-cells-
214971_s_at	ST6GAL1	6.787609079	9.168946413	5.816118514	6.622624246	6.526785607	7.239294971	B-cells-
214973_x_at	abParts	7.018575828	11.18003748	6.411905313	5.805450291	6.55276792	5.221153517	B-cells-
215008_at	TLL2	3.48579387	4.584193203	3.388210548	2.908612592	4.175150984	2.831007569	B-cells-
215027_at	RAPGEF3	5.715762768	6.57056017	5.46168607	4.242884289	4.574794111	3.833204121	B-cells-
215035_at	abParts	3.667278454	5.599075356	3.157196507	4.129034157	4.234379399	3.616916381	B-cells-
215058_at	DENND5B	4.911678897	8.065221598	3.987308981	7.27667516	6.720541461	6.127995818	B-cells-
215118_s_at	Ig[alpha]1-[alpha]2m	6.547453989	11.40541067	6.132961158	5.942314933	6.699564892	6.276126125	B-cells-
215176_x_at	abParts	4.539278238	13.12301953	5.413654043	5.681294042	6.26157786	5.312436059	B-cells-
215214_at	IGLL1	6.562870331	10.46032307	5.934762469	5.422977259	6.936477794	6.100914723	B-cells-
215217_at	NA	6.741367496	7.789523893	6.4521837	5.058047431	7.694569356	4.449878596	B-cells-
215239_x_at	ZNF273	7.37913666	9.26262563	8.954389731	8.11839283	8.241105533	7.756362896	B-cells-
215243_s_at	GJB3	7.15650379	7.895592582	6.882852947	6.206698475	5.982945192	5.559571554	B-cells-
215260_s_at	TCF7L1	7.016780582	8.553106469	7.314294108	7.129536484	8.094021324	6.591167705	B-cells-
215266_at	DNAH3	5.073945923	6.120994125	4.826818446	2.642240164	5.774067099	2.798708591	B-cells-
215396_at	GPR98	3.730050909	4.77735577	3.293131739	2.810247654	4.152486879	2.031489388	B-cells-
215523_at	ZNF391	4.389765682	5.787205563	5.069521094	4.329010758	4.46891945	2.946237535	B-cells-
215565_at	DTNB	4.528464181	9.084770128	4.646649862	4.096922981	4.987291149	3.911150148	B-cells-
215621_s_at	IGHD	6.084542002	9.893551168	4.599390691	6.139721772	5.756785035	5.403076217	B-cells-
215711_s_at	WEE1	6.78342594	8.949556436	6.961839654	5.602663928	6.729833681	6.281135464	B-cells-
215721_at	immunoglobulin heavy chain	4.070579271	6.562311243	3.811281293	4.578218061	4.802770539	3.963923966	B-cells-
215734_at	C19orf36	6.063907517	7.517597043	6.199857712	5.371024958	6.75473728	4.545822309	B-cells-
215745_at	NA	5.802217429	7.018552231	5.937549267	6.670375429	6.018764075	5.800148641	B-cells-
215758_x_at	ZNF93	8.914966708	10.05274859	8.624748103	9.189917943	8.310632646	8.99684756	B-cells-
215768_at	NA	4.577915455	7.245488615	4.651042406	5.753494102	7.212551508	3.872817486	B-cells-
215777_at	C3	5.296145183	8.26857734	4.933050662	6.010345875	6.662010265	5.370713624	B-cells-
215843_s_at	TLL2	4.551683172	5.638849013	4.123540384	3.300833516	5.059521454	2.940744868	B-cells-
215875_at	NA	6.472972525	6.962106839	5.834823591	5.224292848	5.82447701	4.596401992	B-cells-
215925_s_at	CD72	5.164074901	10.7566895	6.250458216	6.420161359	7.866751141	8.057406161	B-cells-
215933_s_at	HHEX	9.584333265	10.75645846	6.18685194	9.189330589	7.986029579	8.893293717	B-cells-
215949_x_at	abParts	5.780154126	9.918269334	5.305992585	7.03987634	6.174210997	7.430959852	B-cells-
215967_s_at	LY9	6.415322988	10.60031896	9.493738033	9.465727235	9.029040829	7.194630908	B-cells-
216023_at	KDM4B	5.108228147	7.59981794	6.50123714	5.706400257	6.188566894	5.859537126	B-cells-
216026_s_at	POLE	7.041668398	8.611089095	8.445677271	7.280721675	7.452572749	6.203769813	B-cells-
216044_x_at	FAM69A	6.858683347	10.47604032	9.868023996	6.896640668	9.358025811	6.223954671	B-cells-
216089_at	MCFD2	3.738277192	5.207945508	3.718361949	4.825303647	3.845111353	3.64975204	B-cells-
216152_at	NA	6.443320998	7.483385233	6.469494175	6.247765914	7.331699301	5.464663795	B-cells-
216168_at	NA	5.058674603	6.074336029	5.527803821	4.384358691	4.707045746	3.840422517	B-cells-
216207_x_at	abParts	7.757802303	12.88867087	7.666695335	5.978006882	8.488405199	6.197100336	B-cells-
216226_at	PAPPAS	7.464136864	8.739222611	6.937945338	7.013814004	6.803121619	6.627896941	B-cells-
216241_s_at	TCEA1	11.8272288	12.82856416	12.6277707	10.67969022	11.29239449	10.18435478	B-cells-
216343_at	NA	3.295487651	4.934404322	3.798943678	3.229340729	4.144604115	3.268734106	B-cells-
216365_x_at	IGLV2-14	5.527499897	8.449966154	4.71819794	6.495135051	5.639060761	6.486221837	B-cells-
216371_at	NA	6.5061543	7.464011672	6.393743162	5.436032924	6.461642057	5.10857607	B-cells-
216401_x_at	abParts	4.523814334	11.82149406	4.636493859	5.279812035	4.798671351	4.936195139	B-cells-
216412_x_at	abParts	6.052747858	9.072142622	5.911805113	5.827668079	6.529257551	4.332689477	B-cells-
216430_x_at	IGLV2-14	3.637319255	7.708068411	3.461258354	3.578881564	4.584487148	3.11179477	B-cells-
216491_x_at	abParts	3.905270201	10.95330243	3.61636687	5.61650919	3.583409886	4.85430526	B-cells-
216510_x_at	abParts	4.238950915	10.67170347	4.566743636	4.405205921	4.151256297	5.124784144	B-cells-
216517_at	abParts	4.358228247	8.321892175	3.756017923	2.612359342	4.535532994	2.78615942	B-cells-
216535_at	NA	5.159362044	6.703913532	5.62534101	4.448144164	5.95588029	3.994811448	B-cells-
216541_x_at	IGHG1	4.612006709	8.932950352	5.61810293	5.084319862	5.243840043	4.539408133	B-cells-
216542_x_at	abParts	6.805554906	10.31859784	6.889728477	5.838552154	7.009913213	6.165581552	B-cells-
216557_x_at	abParts	6.194309764	10.84141705	6.601452362	6.34196021	7.340007521	6.049750165	B-cells-
216558_x_at	NA	5.005087269	6.824872387	4.239831913	4.065956511	5.505396537	4.363956139	B-cells-
216560_x_at	abParts	3.354985634	9.39117771	3.410386405	4.650903795	5.005086891	4.342836632	B-cells-
216573_at	IG	4.85446116	7.530896893	4.14639421	3.671806194	4.161171211	4.080960988	B-cells-
216576_x_at	XX	4.551457304	11.76964461	4.725456341	4.781959624	5.233459343	4.553029022	B-cells-
216615_s_at	HTR3A	7.111906299	9.427770792	6.607983197	7.290942223	7.257925903	6.267852925	B-cells-
216654_at	NA	5.078499884	6.576219104	5.587196256	4.131673505	5.406633156	4.092896388	B-cells-
216666_at	LOC93432	5.451670256	6.587123425	5.511836823	5.310973068	5.375912782	5.56768745	B-cells-
216699_s_at	KLK1	7.633988947	8.690076424	7.433487166	5.024296354	8.034810735	4.491140738	B-cells-
216733_s_at	GATM	6.226509199	9.600002907	6.03682188	7.113913485	6.627909751	6.911911031	B-cells-
216734_s_at	NA	6.051219375	8.305992834	4.639894911	4.792249083	5.689379535	3.634212302	B-cells-
216787_at	NA	4.866313397	5.995691143	4.433990804	3.313454698	5.257408759	4.165408049	B-cells-
216849_at	NA	6.70261624	7.315263026	6.313652681	5.766153029	5.814351168	5.040865714	B-cells-
216852_x_at	NA	4.249836632	6.136707912	4.900201438	4.522099102	5.05701961	5.914897897	B-cells-
216853_x_at	IGLL1	5.67840228	9.8884751	5.08724857	5.740741272	5.905087664	6.018663158	B-cells-
216892_at	IGHG3	5.651806493	6.994422725	4.081204747	5.052255872	5.454711906	4.489852237	B-cells-
216898_s_at	COL4A3	5.575826758	6.829046933	5.331491074	5.705549013	6.55328973	5.357334284	B-cells-
216944_s_at	ITPR1	8.680558335	9.815100335	8.46303292	7.745842937	7.873520776	7.050785862	B-cells-
216955_at	TAF1	6.187237151	7.474663807	6.247222859	5.386526977	6.721991788	4.574982288	B-cells-
216984_x_at	abParts	5.51275165	11.56777732	4.926429156	3.696116644	5.843724544	3.483703749	B-cells-
217002_s_at	HTR3A	3.88006473	6.833856473	3.49742116	5.573484008	4.753186972	5.318728259	B-cells-
217026_at	CFTR	4.817258802	6.299709566	5.256692534	2.742064872	5.184881681	2.389071889	B-cells-
217057_s_at	GNAS	4.465262857	5.651621572	4.257273656	3.54739028	4.931664046	3.205484604	B-cells-
217097_s_at	PHTF2	7.596253211	8.143269725	7.044034121	4.78209129	5.956230044	4.339060459	B-cells-
217148_x_at	abParts	6.563829945	12.31014648	7.251794775	5.369823344	7.549264478	5.328288609	B-cells-
217149_x_at	TNK1	7.226292551	8.607073115	8.280708409	5.274591251	7.412881555	4.712453786	B-cells-
217157_x_at	abParts	5.998003163	11.17791455	6.275073696	6.428580799	6.793185389	6.231656286	B-cells-
217179_x_at	LOC96610	6.106743363	10.79420034	5.911518291	4.551131304	5.66050292	4.216704294	B-cells-
217227_x_at	abParts	5.331649212	10.57842003	5.922564359	4.530400115	6.92781354	5.054854748	B-cells-
217235_x_at	IGLL1	7.208814177	10.98490734	6.940856642	5.979158652	7.77926644	5.984758529	B-cells-
217236_x_at	IGHG1	5.155133444	8.97515382	5.54882475	4.163398373	5.172186156	4.037055701	B-cells-
217239_x_at	NA	5.93113762	8.013037591	4.929259326	7.501089549	6.686438963	5.997719659	B-cells-
217242_at	ZNF154	4.399188201	7.064029705	5.618223461	6.826222881	5.709998246	5.884368935	B-cells-
217244_at	NA	4.024002755	5.683704427	4.114181478	4.382727584	4.267889527	2.713130261	B-cells-
217251_x_at	NA	4.202717883	5.649390218	4.1494644	5.414511812	4.314868287	3.90485419	B-cells-
217258_x_at	abParts	5.125391872	10.23071886	5.027757966	3.911057957	5.936064735	3.610764168	B-cells-
217281_x_at	IGH@	3.524780392	10.55167729	3.670076164	4.423723207	4.903894695	3.536134653	B-cells-
217305_s_at	ADCY10	4.736253531	6.265871765	5.128748383	4.708067099	5.954034975	4.957078721	B-cells-
217320_at	abParts	3.757122055	7.292001957	3.822388069	4.792302466	3.498561789	3.612336207	B-cells-
217360_x_at	IGHG3	4.569513943	8.248029777	4.192968202	6.766554412	5.035284596	6.071877985	B-cells-
217378_x_at	IGKsimilar	3.974198768	11.93241909	4.519578495	6.196112009	5.464219001	5.659419804	B-cells-
217384_x_at	LOC388248	4.946583732	8.139330543	4.496700178	3.579972232	5.226604594	3.594927157	B-cells-
217390_x_at	NA	7.64870367	8.832005079	7.388772136	7.466834641	8.101310038	7.12325513	B-cells-
217405_x_at	GPLD1	7.037647616	7.40757509	6.329264863	6.04965782	6.059541748	5.045135774	B-cells-
217418_x_at	MS4A1	4.803693237	13.62212325	7.121974822	7.482094977	7.634050318	5.891308417	B-cells-
217425_at	NA	3.520710401	4.728249744	3.623165676	3.111990334	3.873107992	2.480186727	B-cells-
217469_at	IGHE	4.479628475	5.982618744	4.020883808	4.102234227	5.357810134	4.115359392	B-cells-
217496_s_at	IDE	8.258395173	9.270458532	9.189917874	6.939100328	8.114001248	6.939170048	B-cells-
217553_at	MGC87042	5.239933698	7.896744191	4.729353336	6.538576821	5.040093625	5.787547329	B-cells-
217556_at	CLCN4	4.649588752	6.317480518	4.075095083	5.26952655	5.602130996	4.613875556	B-cells-
217561_at	CALCA	4.940891063	6.551145147	5.321728686	4.991084099	5.552329043	4.810930902	B-cells-
217568_at	FAM12A	4.155145994	6.065707177	4.163708219	1.826668511	5.461226703	2.30701988	B-cells-
217914_at	TPCN1	9.15633369	10.13734003	8.829378034	8.244073276	7.414643749	8.376987034	B-cells-
218073_s_at	TMEM48	7.050722012	8.917537182	8.670276318	6.301760531	7.826361684	4.633006554	B-cells-
218076_s_at	ARHGAP17	10.19384916	11.37016723	9.931736509	10.69133638	9.987768142	9.630601755	B-cells-
218100_s_at	IFT57	8.69003311	11.16368623	10.20050393	8.086769755	9.912180318	9.255589627	B-cells-
218236_s_at	PRKD3	10.45867663	11.46084617	10.22744228	7.808440644	9.796573956	8.414645042	B-cells-
218324_s_at	SPATS2	6.420088496	8.738350805	7.731635665	6.30470272	8.568807694	5.121353715	B-cells-
218359_at	NRSN2	5.588079362	6.867334236	4.959122588	4.050219132	5.650930363	3.396779899	B-cells-
218418_s_at	KANK2	7.711467835	7.866884262	6.39803186	3.35077943	6.736137376	3.625078673	B-cells-
218523_at	LHPP	7.339690947	8.663214977	7.221493102	6.318951137	7.347548375	7.372480127	B-cells-
218584_at	TCTN1	6.74874122	9.015154826	7.421303685	5.530605116	7.513871861	3.984912745	B-cells-
218692_at	GOLSYN	5.390824991	9.038563058	5.626299517	5.201988626	6.680345733	4.62599949	B-cells-
218696_at	EIF2AK3	11.18908146	11.98223815	10.94691719	8.303703133	10.194476	7.144105788	B-cells-
218741_at	CENPM	3.360151485	9.222769606	8.219442205	4.155821767	7.685112068	4.234269681	B-cells-
218813_s_at	SH3GLB2	6.299993332	8.154517811	7.010091287	6.185541795	6.792174096	4.939247886	B-cells-
218824_at	PNMAL1	4.777757149	6.184015212	4.915140002	5.107874871	5.160025508	4.362568928	B-cells-
218826_at	SLC35F2	8.312502189	9.6236427	9.113708208	4.771535879	8.017196701	8.176827227	B-cells-
218842_at	RPAP3	7.144701685	10.1441882	9.634845155	8.085568062	8.833323752	8.248005636	B-cells-
218874_s_at	C6orf134	6.611942134	7.990376906	6.94879127	4.215559003	7.769808312	4.318524245	B-cells-
218922_s_at	LASS4	3.683303167	7.447772606	6.08136249	4.635642447	7.024068184	4.385336796	B-cells-
218935_at	EHD3	7.310208177	9.408259593	7.022908605	4.533336951	7.529299421	4.497484897	B-cells-
218944_at	PYCRL	3.837684588	5.845538922	4.123211002	4.676664522	4.805383809	4.711065129	B-cells-
218948_at	QRSL1	6.996931531	9.214201222	7.420832069	6.010187349	6.699854696	5.647206948	B-cells-
218949_s_at	QRSL1	8.04111817	10.67626411	8.879627097	8.945676312	8.490796834	9.04382469	B-cells-
218974_at	SOBP	5.035967823	8.474401523	6.51637213	5.577344029	7.381547745	5.92858903	B-cells-
218976_at	DNAJC12	4.975059099	6.43560897	5.282199042	4.632402075	4.862038213	3.313333686	B-cells-
219073_s_at	OSBPL10	4.804549017	11.55127464	5.611518307	7.400394126	4.309522536	6.421141862	B-cells-
219181_at	LIPG	4.506871127	6.407576954	4.374144689	4.640193796	5.433888607	4.112651443	B-cells-
219230_at	TMEM100	5.172330382	5.700506117	4.509360497	3.580342098	4.52992355	3.583893833	B-cells-
219271_at	GALNT14	5.531650798	7.433448441	4.37579349	5.048088691	4.710933279	5.10124595	B-cells-
219300_s_at	CNTNAP2	4.91256324	6.947483361	4.874435842	4.203907479	5.475079909	3.849039669	B-cells-
219301_s_at	CNTNAP2	5.318003676	7.403844132	5.194249775	5.709133368	4.756434459	4.959490735	B-cells-
219302_s_at	CNTNAP2	4.644021309	6.127630974	4.581198475	4.527983669	5.456156342	4.534029773	B-cells-
219313_at	GRAMD1C	4.406475494	8.150397738	5.137656931	4.397019571	5.997025866	3.87018458	B-cells-
219339_s_at	EHMT1	6.478574796	8.095881769	6.440691275	6.30450554	6.734134077	5.016088564	B-cells-
219414_at	CLSTN2	4.0491974	5.444168489	4.293458278	4.137056133	4.381345046	4.005921765	B-cells-
219429_at	FA2H	5.869993996	7.329199259	5.966013494	6.026902863	6.249601653	4.904530768	B-cells-
219464_at	CA14	5.48879578	6.881445675	5.617834665	4.565486572	5.904981566	3.281258728	B-cells-
219471_at	C13orf18	11.18481362	12.17801663	6.378011404	10.82979939	7.048502884	5.159706702	B-cells-
219474_at	C3orf52	5.773732549	6.841450155	5.594687359	5.138725432	5.509864894	4.585145587	B-cells-
219486_at	DUS2L	8.289173164	9.536526464	8.464141803	6.208880613	9.301288169	6.071029029	B-cells-
219517_at	ELL3	7.66434156	10.46746767	7.484915454	7.562255294	8.098541569	5.944999283	B-cells-
219518_s_at	ELL3	8.146742278	9.997324641	6.921059446	7.64873214	7.707272919	6.849677845	B-cells-
219527_at	MOSC2	5.469600313	7.020902982	5.22156893	4.998689011	5.970471798	4.780982903	B-cells-
219537_x_at	DLL3	6.03516002	6.452139614	5.408835091	4.95164931	5.272855567	3.923907143	B-cells-
