gene_symbol	Day 4	Day 7	Day 28
ATG10	0	0	0
ATG12	0	0	0
ATG16L1	0	0	0
ATG16L2	0	0	0
ATG2A	0	0	0
ATG2B	0	0	0
ATG3	0	0	0
ATG4A	0	0	0
ATG4B	0	0	0
ATG4C	0	0	0
ATG4D	0	0	0
ATG5	0	0	0
ATG7	0	0	0
ATG9A	0	0	0
ATG9B	0	0	0
ATHL1	0	0	0
ATIC	0	0	0
ATL1	0	0	0
ATL2	0	0	0
ATL3	0	0	0
ATM	0	0	0
ATMIN	0	0	0
ATN1	0	0	0
ATOH1	0	0	0
ATOH7	0	0	0
ATOH8	0	0	0
ATOX1	0	0	0
ATP10A	0	0	0
ATP10B	0	0	0
ATP10D	0	0	0
ATP11A	0	0	0
ATP11B	0	0	0
ATP11C	0	0	0
ATP12A	0	0	0
ATP13A1	0	0	0
ATP13A2	0	0	0
ATP13A3	0	0	0
ATP13A4	0	0	0
ATP13A5	0	0	0
ATP1A1	0	0	0
ATP1A2	0	0	0
ATP1A3	0	0	0
ATP1A4	0	0	0
ATP1B1	0	0	0
ATP1B2	0	0	0
ATP1B3	0	0	0
ATP1B4	0	0	0
ATP2A1	0	0	0
ATP2A2	0	0	0
ATP2A3	0	0	0
ATP2B1	0	0	0
ATP2B2	0	0	0
ATP2B3	0	0	0
ATP2B4	0	0	0
ATP2C1	0	0	0
ATP2C2	0	0	0
ATP4A	0	0	0
ATP4B	0	0	0
ATP5A1	0	0	0
ATP5B	0	0	0
ATP5C1	0	0	0
ATP5D	0	0	0
ATP5E	0	0	0
ATP5EP2	0	0	0
ATP5F1	0	0	0
ATP5G1	0	0	0
ATP5G2	0	0	0
ATP5G3	0	0	0
ATP5H	0	0	0
ATP5I	0	0	0
ATP5J	0	0	0
ATP5J2	0	0	0
ATP5L	0	0	0
ATP5O	0	0	0
ATP5S	0	0	0
ATP5SL	0	0	0
ATP6AP1	0	0	0
ATP6AP1L	0	0	0
ATP6AP2	0	0	0
ATP6V0A1	0	0	0
ATP6V0A2	0	0	0
ATP6V0A4	0	0	0
ATP6V0B	0	0	0
ATP6V0C	0	0	0
ATP6V0D1	0	0	0
ATP6V0D2	0	0	0
ATP6V0E1	0	0	0
ATP6V0E2	0	0	0
ATP6V1A	0	0	0
ATP6V1B1	0	0	0
ATP6V1B2	1	0	0
ATP6V1C1	0	0	0
ATP6V1C2	0	0	0
ATP6V1D	0	0	0
ATP6V1E1	0	0	0
ATP6V1E2	0	0	0
ATP6V1F	0	0	0
ATP6V1G1	0	0	0
ATP6V1G2	0	0	0
ATP6V1G3	0	0	0
ATP6V1H	0	0	0
ATP7A	0	0	0
ATP7B	0	0	0
ATP8A1	0	0	0
ATP8A2	0	0	0
ATP8B1	0	0	0
ATP8B2	0	0	0
ATP8B3	0	0	0
ATP8B4	0	0	0
ATP9A	0	0	0
ATP9B	0	0	0
ATPAF1	0	0	0
ATPAF2	0	0	0
ATPBD1B	0	0	0
ATPBD3	0	0	0
ATPBD4	0	0	0
ATPGD1	0	0	0
ATPIF1	0	0	0
ATR	0	0	0
ATRIP	0	0	0
ATRN	0	0	0
ATRNL1	0	0	0
ATRX	0	0	0
ATXN1	0	0	0
ATXN10	0	0	0
ATXN1L	0	0	0
ATXN2	0	0	0
ATXN2L	0	0	0
ATXN3	0	0	0
ATXN3L	0	0	0
ATXN7	0	0	0
ATXN7L1	0	0	0
ATXN7L2	0	0	0
ATXN7L3	0	0	0
ATXN8OS	0	0	0
AUH	0	0	0
AUP1	0	0	0
AURKA	0	0	0
AURKAIP1	0	0	0
AURKAPS1	0	0	0
AURKB	0	0	0
AURKC	0	0	0
AUTS2	0	0	0
AVEN	0	0	0
AVIL	0	0	0
AVL9	0	0	0
AVP	0	0	0
AVPI1	0	0	0
AVPR1A	0	0	0
AVPR1B	0	0	0
AVPR2	0	0	0
AWAT2	0	0	0
AXIN1	0	0	0
AXIN2	0	0	0
AXL	0	0	0
AXUD1	-1	0	0
AYP1p1	0	0	0
AZGP1	0	0	0
AZI1	0	0	0
AZI2	0	0	0
AZIN1	0	0	0
AZU1	0	0	0
B2M	0	0	0
B3GALNT1	0	0	0
B3GALNT2	0	0	0
B3GALT1	0	0	0
B3GALT2	0	0	0
B3GALT3	0	0	0
B3GALT4	0	0	0
B3GALT5	0	0	0
B3GALT6	0	0	0
B3GALTL	0	0	0
B3GAT1	0	0	0
B3GAT2	0	0	0
B3GAT3	0	0	0
B3GNT1	0	0	0
B3GNT2	0	0	0
B3GNT3	0	0	0
B3GNT4	0	0	0
B3GNT5	0	0	0
B3GNT6	0	0	0
B3Gn-T6	0	0	0
B3GNT7	0	0	0
B3GNT8	0	0	0
B3GNT9	0	0	0
B3GNTL1	0	0	0
B4GALNT1	0	0	0
B4GALNT2	0	0	0
B4GALNT3	0	0	0
B4GALNT4	0	0	0
B4GALT1	0	0	0
B4GALT2	0	0	0
B4GALT3	0	0	0
B4GALT4	0	0	0
B4GALT5	0	0	0
B4GALT6	0	0	0
B4GALT7	0	0	0
B9D1	0	0	0
B9D2	0	0	0
BAALC	0	0	0
BAAT	0	0	0
BACE1	0	0	0
BACE2	0	0	0
BACH1	0	0	0
BACH2	0	0	0
BAD	0	0	0
BAG1	0	0	0
BAG2	0	0	0
BAG3	0	0	0
BAG4	0	-1	0
BAG5	0	0	0
BAGE	0	0	0
BAGE2	0	0	0
BAGE3	0	0	0
BAGE4	0	0	0
BAGE5	0	0	0
BAHCC1	0	0	0
BAHD1	0	0	0
BAI1	0	0	0
BAI2	0	0	0
BAI3	0	0	0
BAIAP2	0	0	0
BAIAP2L1	0	0	0
BAIAP2L2	0	0	0
BAIAP3	0	0	0
BAK1	0	0	0
BAMBI	0	0	0
BANF1	0	0	0
BANF2	0	0	0
BANK1	0	0	0
BANP	0	0	0
BAP1	0	0	0
BAPX1	0	0	0
BARD1	0	-1	0
BARHL1	0	0	0
BARHL2	0	0	0
BARX1	0	0	0
BARX2	0	0	0
BASE	0	0	0
BASP1	0	0	0
BAT1	0	0	0
BAT2	0	0	0
BAT2D1	0	0	0
BAT2L	0	0	0
BAT3	0	0	0
BAT4	0	0	0
BAT5	0	0	0
BATF	0	0	0
BATF2	0	0	0
BATF3	0	0	0
BAX	0	0	0
BAZ1A	0	0	0
BAZ1B	0	0	0
BAZ2A	0	0	0
BAZ2B	0	0	0
BBC3	0	0	0
BBOX1	0	0	0
BBS1	0	0	0
BBS10	0	0	0
BBS12	0	0	0
BBS2	0	0	0
BBS4	0	0	0
BBS5	0	0	0
BBS7	0	0	0
BBS9	0	0	0
BBX	0	0	0
BCAM	0	0	0
BCAN	0	0	0
BCAP29	0	0	0
BCAP31	0	0	0
BCAR1	0	0	0
BCAR3	0	0	0
BCAR4	0	0	0
BCAS1	0	0	0
BCAS2	0	0	0
BCAS3	0	0	0
BCAS4	0	0	0
BCAT1	0	0	0
BCAT2	0	0	0
BCCIP	0	0	0
BCDIN3D	1	0	0
BCHE	0	0	0
BCKDHA	0	0	0
BCKDHB	0	0	0
BCKDK	0	0	0
BCL10	0	0	0
BCL11A	0	-1	0
BCL11B	0	0	0
BCL2	0	0	0
BCL2A1	0	0	0
BCL2L1	0	0	0
BCL2L10	0	0	0
BCL2L11	0	0	0
BCL2L12	0	0	0
BCL2L13	0	0	0
BCL2L14	0	0	0
BCL2L15	0	0	0
BCL2L2	0	0	0
BCL3	0	0	0
BCL6	0	0	0
BCL6B	0	0	0
BCL7A	0	0	0
BCL7B	0	0	0
BCL7C	0	0	0
BCL8	0	0	0
BCL9	0	0	0
BCL9L	0	0	0
BCLAF1	0	0	0
BCMO1	0	0	0
BCO2	0	0	0
BCOR	0	0	0
BCORL1	0	0	0
BCORL2	0	0	0
BCR	0	0	0
BCS1L	0	0	0
BCYRN1	-1	0	0
BDH1	0	0	0
BDH2	0	0	0
BDKRB1	0	0	0
BDKRB2	0	0	0
BDNF	0	0	0
BDNFOS	0	0	0
BDP1	0	0	0
BEAN	0	0	0
BECN1	0	0	0
BECN1L1	0	0	0
BEGAIN	0	0	0
BEND2	0	0	0
BEND3	0	0	0
BEND4	0	0	0
BEND5	0	0	0
BEND6	0	0	0
BEND7	0	0	0
BEST1	0	0	0
BEST2	0	0	0
BEST3	0	0	0
BEST4	0	0	0
BET1	0	0	0
BET1L	0	0	0
BET3L	0	0	0
BEX1	0	0	0
BEX2	0	0	0
BEX4	0	0	0
BEX5	0	0	0
BEXL1	0	0	0
BEYLA	0	0	0
BFAR	1	0	0
BFSP1	0	0	0
BFSP2	0	0	0
BGLAP	0	0	0
BGN	0	0	0
BHLHA15	0	0	0
BHLHB2	0	0	0
BHLHB3	0	0	0
BHLHB4	0	0	0
BHLHB9	0	0	0
BHLHE22	0	0	0
BHMT	0	0	0
BHMT2	0	0	0
BICC1	0	0	0
BICD1	0	0	0
BICD2	0	0	0
BID	0	0	0
BIK	0	0	0
BIN1	0	0	0
BIN2	0	0	0
BIN3	0	0	0
BIRC1	0	0	0
BIRC2	0	0	0
BIRC3	0	0	0
BIRC5	0	0	0
BIRC6	0	0	0
BIRC7	0	0	0
BIRC8	0	0	0
BIVM	0	0	0
BLCAP	0	0	0
BLID	0	0	0
BLK	0	0	0
BLM	0	0	0
BLMH	0	0	0
BLNK	0	0	0
BLOC1S1	0	0	0
BLOC1S2	0	0	0
BLOC1S3	0	0	0
BLR1	0	0	0
BLVRA	0	0	0
BLVRB	0	0	0
BLZF1	-1	0	0
BMF	0	0	0
BMI1	0	0	0
BMP1	0	0	0
BMP10	0	0	0
BMP15	0	0	0
BMP2	0	0	0
BMP2K	0	0	0
BMP2KL	0	0	0
BMP3	0	0	0
BMP4	0	0	0
BMP5	0	0	0
BMP6	0	0	0
BMP7	0	0	0
BMP8A	0	0	0
BMP8B	0	0	0
BMPER	0	0	0
BMPR1A	0	0	0
BMPR1B	0	0	0
BMPR2	-1	0	0
BMS1	0	0	0
BMS1P5	0	0	0
BMX	0	0	0
BNC1	0	0	0
BNC2	0	0	0
BNIP1	0	0	0
BNIP2	0	0	0
BNIP3	0	0	0
BNIP3L	0	0	0
BNIPL	0	0	0
BOAT	0	0	0
BOC	0	0	0
BOK	0	0	0
BOLA1	0	0	0
BOLA2	0	0	0
BOLA2B	0	0	0
BOLA3	0	0	0
BOLL	0	0	0
BOP1	0	0	0
BP75	0	0	0
BPESC1	0	0	0
BPGM	0	0	0
BPHL	0	0	0
BPI	0	0	0
BPIL1	0	0	0
BPIL2	0	0	0
BPIL3	0	0	0
BPNT1	0	0	0
BPTF	0	0	0
BPY2	0	0	0
BPY2B	0	0	0
BPY2C	0	0	0
BRAF	0	0	0
BRAP	0	0	0
BRCA1	0	0	0
BRCA2	0	0	0
BRCC3	0	0	0
BRD1	0	0	0
BRD2	0	0	0
BRD3	0	0	0
BRD4	0	0	0
BRD7	0	0	0
BRD7P2	0	0	0
BRD7P3	0	0	0
BRD8	0	0	0
BRD9	0	0	0
BRDG1	0	0	0
BRDT	0	0	0
BRE	0	0	0
BREA2	0	0	0
BRF1	0	0	0
BRF2	0	0	0
BRI3	1	0	0
BRI3BP	0	0	0
BRI3P1	0	0	0
BRIP1	0	0	0
BRIX1	0	0	0
BRMS1	0	0	0
BRMS1L	0	0	0
BRP44	0	0	0
BRP44L	0	0	0
BRPF1	0	0	0
BRPF3	0	0	0
BRS3	0	0	0
BRSK1	1	0	0
BRSK2	0	0	0
BRUNOL4	0	0	0
BRUNOL5	0	0	0
BRUNOL6	0	0	0
BRWD1	-1	0	0
BRWD2	0	0	0
BRWD3	0	0	0
BSCL2	0	0	0
BSDC1	0	0	0
BSG	0	0	0
BSN	0	0	0
BSND	0	0	0
BSPH1	0	0	0
BSPRY	0	0	0
BST1	0	0	0
BST2	0	0	0
BSX	0	0	0
BTAF1	0	0	0
BTBD1	0	0	0
BTBD10	0	0	0
BTBD11	0	0	0
BTBD12	0	0	0
BTBD15	-1	0	0
BTBD16	0	0	0
BTBD17	0	0	0
BTBD2	0	0	0
BTBD3	0	0	0
BTBD6	0	0	0
BTBD7	0	0	0
BTBD8	0	0	0
BTBD9	0	0	0
BTC	0	0	0
BTD	0	0	0
BTF3	0	0	0
BTF3L1	0	0	0
BTF3L4	0	0	0
BTG1	0	0	0
BTG2	0	0	0
BTG3	0	0	0
BTG4	0	0	0
BTK	0	0	0
BTLA	0	0	0
BTN1A1	0	0	0
BTN2A1	0	0	0
BTN2A2	0	0	0
BTN2A3	0	0	0
BTN3A1	0	0	0
BTN3A2	0	0	0
BTN3A3	0	0	0
BTNL2	0	0	0
BTNL3	0	0	0
BTNL8	0	0	0
BTNL9	0	0	0
BTRC	0	0	0
BUB1	0	0	0
BUB1B	0	0	0
BUB3	0	0	0
BUD13	0	0	0
BUD31	0	0	0
BVES	0	0	0
BYSL	0	0	0
BZRAP1	0	0	0
BZRPL1	0	0	0
BZW1	0	0	0
BZW2	0	0	0
C10orf10	0	0	0
C10orf104	0	0	0
C10orf105	0	0	0
C10orf107	0	0	0
C10orf108	0	0	0
C10orf11	0	0	0
C10orf110	0	0	0
C10orf111	0	0	0
C10orf112	0	0	0
C10orf113	0	0	0
C10orf114	0	0	0
C10orf115	0	0	0
C10orf116	0	0	0
C10orf118	0	0	0
C10orf119	0	0	0
C10orf12	0	0	0
C10orf120	0	0	0
C10orf122	0	0	0
C10orf125	0	0	0
C10orf128	0	0	0
C10orf129	0	0	0
C10orf131	0	0	0
C10orf136	0	0	0
C10orf137	0	0	0
C10orf140	0	0	0
C10orf141	0	0	0
C10orf18	0	0	0
C10orf2	0	0	0
C10orf21	0	0	0
C10orf25	0	0	0
C10orf26	0	0	0
C10orf27	0	0	0
C10orf28	0	0	0
C10orf30	0	0	0
C10orf31	0	0	0
C10orf32	0	0	0
C10orf33	0	0	0
C10orf35	0	0	0
C10orf37	0	0	0
C10orf39	0	0	0
C10orf4	0	0	0
C10orf40	0	0	0
C10orf41	0	0	0
C10orf46	0	0	0
C10orf47	0	0	0
C10orf50	0	0	0
C10orf51	0	0	0
C10orf53	0	0	0
C10orf54	0	0	0
C10orf55	0	0	0
C10orf57	0	0	0
C10orf58	0	0	0
C10orf59	0	0	0
C10orf6	0	0	0
C10orf61	0	0	0
C10orf62	0	0	0
C10orf64	0	0	0
C10orf65	0	0	0
C10orf67	0	0	0
C10orf68	0	0	0
C10orf71	0	0	0
C10orf72	0	0	0
C10orf73	0	0	0
C10orf75	0	0	0
C10orf76	0	0	0
C10orf78	0	0	0
C10orf79	0	0	0
C10orf81	0	0	0
C10orf82	0	0	0
C10orf84	0	0	0
C10orf85	0	0	0
C10orf88	0	0	0
C10orf90	0	0	0
C10orf91	0	0	0
C10orf92	0	0	0
C10orf93	0	0	0
C10orf95	0	0	0
C10orf96	0	0	0
C10orf99	0	0	0
C11orf1	0	0	0
C11orf10	0	0	0
C11orf16	0	0	0
C11orf17	0	0	0
C11orf2	0	0	0
C11orf20	0	0	0
C11orf21	0	0	0
C11orf24	0	0	0
C11orf30	0	0	0
C11orf31	0	0	0
C11orf34	0	0	0
C11orf35	0	0	0
C11orf36	0	0	0
C11orf37	0	0	0
C11orf39	0	0	0
C11orf40	0	0	0
C11orf41	0	0	0
C11orf42	0	0	0
C11orf44	0	0	0
C11orf45	0	0	0
C11orf46	0	0	0
C11orf47	0	0	0
C11orf48	1	0	0
C11orf49	0	0	0
C11orf51	0	0	0
C11orf52	0	0	0
C11orf53	0	0	0
C11orf54	1	0	0
C11orf55	0	0	0
C11orf57	0	0	0
C11orf58	0	0	0
C11orf59	0	0	0
C11orf60	0	0	0
C11orf61	0	0	0
C11orf63	0	0	0
C11orf64	0	0	0
C11orf65	0	0	0
C11orf66	0	0	0
C11orf67	0	0	0
C11orf68	0	0	0
C11orf70	0	0	0
C11orf71	0	0	0
C11orf72	0	0	0
C11orf73	0	0	0
C11orf74	0	0	0
C11orf75	0	0	0
C11orf76	0	0	0
C11orf80	0	0	0
C11orf82	0	0	0
C11orf83	0	0	0
C11orf84	0	0	0
C11orf85	0	0	0
C11orf86	0	0	0
C11orf87	0	0	0
C11orf88	0	0	0
C11orf9	0	0	0
C11orf91	0	0	0
C11orf92	0	0	0
C12orf10	0	0	0
C12orf11	0	0	0
C12orf12	0	0	0
C12orf23	0	0	0
C12orf24	0	0	0
C12orf26	0	0	0
C12orf27	0	0	0
C12orf28	0	0	0
C12orf29	0	0	0
C12orf30	0	0	0
C12orf31	0	0	0
C12orf32	0	0	0
C12orf33	0	0	0
C12orf34	0	0	0
C12orf35	0	0	0
C12orf36	0	0	0
C12orf37	0	0	0
C12orf39	0	0	0
C12orf4	0	0	0
C12orf40	0	0	0
C12orf41	0	0	0
C12orf42	0	0	0
C12orf43	0	0	0
C12orf44	0	0	0
C12orf45	0	0	0
C12orf47	0	0	0
C12orf48	0	0	0
C12orf49	0	0	0
C12orf5	0	0	0
C12orf50	0	0	0
C12orf51	0	0	0
C12orf52	0	0	0
C12orf53	0	0	0
C12orf54	0	0	0
C12orf55	0	0	0
C12orf56	0	0	0
C12orf57	0	0	0
C12orf59	0	0	0
C12orf60	0	0	0
C12orf61	0	0	0
C12orf62	0	0	0
C12orf63	0	0	0
C12orf64	0	0	0
C12orf65	0	0	0
C12orf66	0	0	0
C12orf67	0	0	0
C12orf68	0	0	0
C12orf69	0	0	0
C12orf71	0	0	0
C12orf72	0	0	0
C12orf73	0	0	0
C12orf74	0	0	0
C12orf76	0	0	0
C12orf77	0	0	0
C12orf8	0	0	0
C13orf1	0	0	0
C13orf15	0	0	0
C13orf16	0	0	0
C13orf18	0	0	0
C13orf23	0	0	0
C13orf25	0	0	0
C13orf26	0	0	0
C13orf27	0	0	0
C13orf28	0	0	0
C13orf29	0	0	0
C13orf3	0	0	0
C13orf30	0	0	0
C13orf31	0	0	0
C13orf33	0	0	0
C13orf34	0	0	0
C13orf35	0	0	0
C13orf36	0	0	0
C13orf37	0	0	0
C13orf39	0	0	0
C13orf7	0	0	0
C14orf1	0	0	0
C14orf100	0	0	0
C14orf101	0	0	0
C14orf102	0	0	0
C14orf104	0	0	0
C14orf105	0	0	0
C14orf106	0	0	0
C14orf109	0	0	0
C14orf11	0	0	0
C14orf112	0	0	0
C14orf115	0	0	0
C14orf118	0	0	0
C14orf119	0	0	0
C14orf121	0	0	0
C14orf124	0	0	0
C14orf125	0	0	0
C14orf126	0	0	0
C14orf128	0	0	0
C14orf129	0	0	0
C14orf131	0	0	0
C14orf132	0	0	0
C14orf133	0	0	0
C14orf135	0	0	0
C14orf138	0	0	0
C14orf139	0	0	0
C14orf142	0	0	0
C14orf143	0	0	0
C14orf144	0	0	0
C14orf145	0	0	0
C14orf147	0	0	0
C14orf148	0	0	0
C14orf149	0	0	0
C14orf153	0	0	0
C14orf156	0	0	0
C14orf159	0	0	0
C14orf162	0	0	0
C14orf165	0	0	0
C14orf166	0	0	0
C14orf166B	0	0	0
C14orf167	0	0	0
C14orf169	0	0	0
C14orf173	0	0	0
C14orf174	0	0	0
C14orf176	0	0	0
C14orf177	0	0	0
C14orf178	0	0	0
C14orf179	0	0	0
C14orf180	0	0	0
C14orf181	0	0	0
C14orf182	0	0	0
C14orf183	0	0	0
C14orf184	0	0	0
C14orf19	0	0	0
C14orf2	0	0	0
C14orf21	0	0	0
C14orf23	0	0	0
C14orf28	0	0	0
C14orf32	0	0	0
C14orf37	0	0	0
C14orf38	0	0	0
C14orf39	0	0	0
C14orf4	0	0	0
C14orf43	0	0	0
C14orf45	0	0	0
C14orf48	0	0	0
C14orf49	0	0	0
C14orf50	0	0	0
C14orf53	0	0	0
C14orf56	0	0	0
C14orf64	0	0	0
C14orf65	0	0	0
C14orf68	0	0	0
C14orf70	0	0	0
C14orf72	0	0	0
C14orf73	0	0	0
C14orf78	0	0	0
C14orf79	0	0	0
C14orf80	0	0	0
C14orf82	0	0	0
C14orf85	0	0	0
C14orf93	0	0	0
C15orf17	0	0	0
C15orf2	0	0	0
C15orf20	0	0	0
C15orf21	0	0	0
C15orf23	0	0	0
C15orf24	0	0	0
C15orf26	0	0	0
C15orf27	0	0	0
C15orf28	0	0	0
C15orf29	0	0	0
C15orf32	0	0	0
C15orf33	0	0	0
C15orf34	0	0	0
C15orf37	0	0	0
C15orf38	0	0	0
C15orf39	0	0	0
C15orf40	0	0	0
C15orf41	0	0	0
C15orf42	0	0	0
C15orf43	0	0	0
C15orf44	0	0	0
C15orf48	0	0	0
C15orf49	0	0	0
C15orf5	0	0	0
C15orf51	0	0	0
C15orf52	0	0	0
C15orf53	0	0	0
C15orf54	0	0	0
C15orf55	0	0	0
C15orf56	0	0	0
C15orf57	0	0	0
C15orf58	0	0	0
C15orf59	0	0	0
C15orf60	0	0	0
C15orf62	0	0	0
C15orf63	0	0	0
C16orf10	0	0	0
C16orf11	0	0	0
C16orf13	0	0	0
C16orf3	0	0	0
C16orf30	0	0	0
C16orf33	0	0	0
C16orf35	0	0	0
C16orf38	0	0	0
C16orf42	0	0	0
C16orf45	0	0	0
C16orf46	0	0	0
C16orf47	0	0	0
C16orf48	0	0	0
C16orf5	0	0	0
C16orf50	0	0	0
C16orf52	0	0	0
C16orf53	0	0	0
C16orf54	0	0	0
C16orf55	0	0	0
C16orf56	0	0	0
C16orf57	0	0	0
C16orf58	0	0	0
C16orf59	0	0	0
C16orf61	0	0	0
C16orf62	0	0	0
C16orf63	0	0	0
C16orf65	0	0	0
C16orf67	0	0	0
C16orf68	0	0	0
C16orf69	0	0	0
C16orf7	0	0	0
C16orf70	0	0	0
C16orf71	0	0	0
C16orf72	1	0	0
C16orf73	0	0	0
C16orf74	0	0	0
C16orf75	0	0	0
C16orf78	0	0	0
C16orf79	0	0	0
C16orf80	0	0	0
C16orf81	0	0	0
C16orf82	0	0	0
C16orf85	0	0	0
C16orf86	0	0	0
C16orf87	0	0	0
C16orf88	0	0	0
C16orf89	0	0	0
C16orf90	0	0	0
C16orf91	0	0	0
C16orf93	0	0	0
C17orf100	0	0	0
C17orf101	0	0	0
C17orf102	0	0	0
C17orf103	0	0	0
C17orf106	0	0	0
C17orf108	0	0	0
C17orf28	0	0	0
C17orf37	0	0	0
C17orf38	0	0	0
C17orf39	0	0	0
C17orf41	0	0	0
C17orf42	1	0	0
C17orf44	1	0	0
C17orf45	0	0	0
C17orf46	0	0	0
C17orf47	0	0	0
C17orf48	0	0	0
C17orf49	0	0	0
C17orf50	0	0	0
C17orf51	0	0	0
C17orf53	0	0	0
C17orf54	0	0	0
C17orf55	0	0	0
C17orf56	0	0	0
C17orf57	0	0	0
C17orf58	0	0	0
C17orf59	0	0	0
C17orf60	0	0	0
C17orf61	0	0	0
C17orf62	0	0	0
C17orf63	0	0	0
C17orf64	0	0	0
C17orf65	0	0	0
C17orf66	0	0	0
C17orf67	0	0	0
C17orf68	0	0	0
C17orf69	0	0	0
C17orf70	0	0	0
C17orf71	0	0	0
C17orf72	0	0	0
C17orf73	0	0	0
C17orf74	0	0	0
C17orf75	0	0	0
C17orf76	0	0	0
C17orf77	0	0	0
C17orf78	0	0	0
C17orf79	0	0	0
C17orf80	0	0	0
C17orf81	0	0	0
C17orf82	0	0	0
C17orf85	0	0	0
C17orf86	0	0	0
C17orf87	0	0	0
C17orf88	0	0	0
C17orf89	0	0	0
C17orf90	0	0	0
C17orf91	-1	0	0
C17orf93	0	0	0
C17orf95	0	0	0
C17orf96	0	0	0
C17orf97	0	0	0
C17orf98	0	0	0
C18orf1	0	0	0
C18orf10	0	0	0
C18orf12	0	0	0
C18orf16	0	0	0
C18orf18	0	0	0
C18orf19	0	0	0
C18orf2	0	0	0
C18orf20	0	0	0
C18orf21	0	0	0
C18orf22	0	0	0
C18orf25	0	0	0
C18orf26	0	0	0
C18orf32	0	0	0
C18orf34	0	0	0
C18orf45	0	0	0
C18orf51	0	0	0
C18orf54	0	0	0
C18orf55	1	0	0
C18orf56	0	0	0
C18orf58	0	0	0
C18orf62	0	0	0
C18orf8	0	0	0
C19orf10	0	0	0
C19orf12	0	0	0
C19orf15	0	0	0
C19orf16	0	0	0
C19orf18	0	0	0
C19orf2	0	0	0
C19orf20	0	0	0
C19orf21	0	0	0
C19orf22	0	0	0
C19orf23	0	0	0
C19orf24	0	0	0
C19orf25	0	0	0
C19orf26	0	0	0
C19orf28	0	0	0
C19orf29	0	0	0
C19orf29OS	0	0	0
C19orf30	0	0	0
C19orf31	0	0	0
C19orf33	0	0	0
C19orf34	0	0	0
C19orf35	0	0	0
C19orf36	0	0	0
C19orf38	0	0	0
C19orf39	0	0	0
C19orf4	0	0	0
C19orf40	0	0	0
C19orf41	0	0	0
C19orf42	0	0	0
C19orf43	0	0	0
C19orf44	0	0	0
C19orf45	0	0	0
C19orf46	0	0	0
C19orf47	0	0	0
C19orf48	0	0	0
C19orf50	0	0	0
C19orf51	0	0	0
C19orf52	0	0	0
C19orf53	0	0	0
C19orf54	0	0	0
C19orf55	0	0	0
C19orf56	0	0	0
C19orf57	0	0	0
C19orf59	0	0	0
C19orf6	0	0	0
C19orf60	0	0	0
C19orf61	0	0	0
C19orf62	0	0	0
C19orf63	0	0	0
C19orf64	0	0	0
C19orf66	0	0	0
C19orf67	0	0	0
C19orf69	0	0	0
C19orf70	0	0	0
C19orf71	0	0	0
C19orf73	0	0	0
C19orf75	0	0	0
C1D	0	0	0
C1GALT1	0	0	0
C1GALT1C1	0	0	0
C1orf100	0	0	0
C1orf101	0	0	0
C1orf102	0	0	0
C1orf103	0	0	0
C1orf104	0	0	0
C1orf105	0	0	0
C1orf106	0	0	0
C1orf107	0	0	0
C1orf108	0	0	0
C1orf109	0	0	0
C1orf110	0	0	0
C1orf111	0	0	0
C1orf112	0	0	0
C1orf113	0	0	0
C1orf114	0	0	0
C1orf115	0	0	0
C1orf116	0	0	0
C1orf117	0	0	0
C1orf118	0	0	0
C1orf120	0	0	0
C1orf122	0	0	0
C1orf123	0	0	0
C1orf124	0	0	0
C1orf125	0	0	0
C1orf126	0	0	0
C1orf127	0	0	0
C1orf128	0	0	0
C1orf129	0	0	0
C1orf130	0	0	0
C1orf131	0	0	0
C1orf132	0	0	0
C1orf133	0	0	0
C1orf135	0	0	0
C1orf137	0	0	0
C1orf138	0	0	0
C1orf14	0	0	0
C1orf140	0	0	0
C1orf141	0	0	0
C1orf144	0	0	0
C1orf146	0	0	0
C1orf147	0	0	0
C1orf149	0	0	0
C1orf150	0	0	0
C1orf151	0	0	0
C1orf152	0	0	0
C1orf156	0	0	0
C1orf157	0	0	0
C1orf158	0	0	0
C1orf159	0	0	0
C1orf161	0	0	0
C1orf162	0	0	0
C1orf163	0	0	0
C1orf165	0	0	0
C1orf166	0	0	0
C1orf167	0	0	0
C1orf168	0	0	0
C1orf170	0	0	0
C1orf172	0	0	0
C1orf173	0	0	0
C1orf174	0	0	0
C1orf175	0	0	0
C1orf177	0	0	0
C1orf180	0	0	0
C1orf182	0	0	0
C1orf183	0	0	0
C1orf185	0	0	0
C1orf186	0	0	0
C1orf187	0	0	0
C1orf188	0	0	0
C1orf189	0	0	0
C1orf19	0	0	0
C1orf190	0	0	0
C1orf192	0	0	0
C1orf194	0	0	0
C1orf198	0	0	0
C1orf200	0	0	0
C1orf201	0	0	0
C1orf203	0	0	0
C1orf204	0	0	0
C1orf21	0	0	0
C1orf210	0	0	0
C1orf212	0	0	0
C1orf213	0	0	0
C1orf215	0	0	0
C1orf216	0	0	0
C1orf218	0	-1	0
C1orf220	0	0	0
C1orf222	0	0	0
C1orf226	0	0	0
C1orf227	0	0	0
C1orf229	0	0	0
C1orf24	0	-1	0
C1orf25	0	0	0
C1orf26	0	0	0
C1orf27	0	0	0
C1orf31	0	0	0
C1orf35	0	0	0
C1orf38	0	0	0
C1orf41	0	0	0
C1orf43	0	0	0
C1orf49	0	0	0
C1orf50	0	0	0
C1orf51	0	0	0
